datetime,avg_temp,dew,humidity,sealevelpressure,winddir,solarradiation,windspeed,precipprob,preciptype,max_temperature,Intensity,region,Flood Risk
06-09-2016,28.5,23.2,73.4,1010.6,247.7,282.3,22.3,100,1,30.75905991,0,Mumbai,0
07-09-2016,27.8,23.3,76.9,1009.7,215.2,290.5,24.1,100,1,29.43597031,0.964660585,Mumbai,0
08-09-2016,27.8,23.5,77.9,1010,218.8,282.8,18.4,100,1,30.25467491,12.71725082,Mumbai,0
09-09-2016,27.4,23.8,81.4,1010.9,163.4,239,22.3,100,1,30.86041451,21.84781837,Mumbai,0
10-09-2016,27.1,23.9,82.6,1010.1,196.3,220.9,24.1,100,1,30.5254879,0.617181242,Mumbai,0
11-09-2016,27.9,24.1,80.5,1008.7,222.7,234.9,18.4,100,1,30.65766144,0.489462614,Mumbai,0
12-09-2016,28.2,24.1,78.7,1008,179.5,236.7,18.4,100,1,30.98521042,0,Mumbai,0
13-09-2016,28.1,24.3,80.4,1008.4,206.3,230.6,18.4,100,1,31.55041504,0,Mumbai,0
14-09-2016,28.7,24.5,78.8,1008.1,202.2,226.6,18.4,100,1,31.08961487,0,Mumbai,0
15-09-2016,26.7,24.9,90.6,1007,242.7,192.6,20.5,100,1,29.43688965,0,Mumbai,0
16-09-2016,26.9,25,89.5,1005.1,236.9,104.5,13,100,1,29.10802841,49.3003006,Mumbai,0
17-09-2016,26.4,25,92.5,1004.1,215.6,53.8,18.4,100,1,27.90629959,16.27131844,Mumbai,0
18-09-2016,26,25.1,94.4,1005.4,237.8,82.8,25.9,100,1,26.96030426,27.56116104,Mumbai,0
19-09-2016,26.8,24.7,88.4,1008.2,269.9,258.7,22.3,100,1,27.9025135,15.68754768,Mumbai,0
20-09-2016,25.4,24.3,93.8,1008.3,236.7,261.3,22.3,100,1,28.74077606,17.24181747,Mumbai,0
21-09-2016,25.6,24.7,94.6,1008.1,292.7,156.4,20.5,100,1,28.6929512,70.06137848,Mumbai,0
22-09-2016,26.8,25,90.1,1007.8,301.2,145.9,26.6,100,1,28.57555389,20.28812027,Mumbai,0
23-09-2016,27.2,25.8,92.5,1005.9,284.3,89.7,31.3,100,1,29.10092926,26.38069153,Mumbai,0
24-09-2016,26.9,24.9,88.8,1005.1,275.1,145.6,24.8,100,1,28.93033791,42.8356514,Mumbai,0
25-09-2016,27.3,24.5,84.7,1006.3,269.3,144.3,20.5,100,1,29.71523666,0.975551546,Mumbai,0
26-09-2016,28.5,24.7,80.4,1008.2,306.8,141.7,23,100,1,30.29182243,39.906147,Mumbai,0
27-09-2016,28.2,25.1,83.6,1009.3,305.8,268.2,20.5,100,1,31.03855896,0,Mumbai,0
28-09-2016,28.1,24.8,82.7,1008.7,297.8,244.5,24.1,0,0,31.07535934,0,Mumbai,0
29-09-2016,28.2,23.9,78.3,1008.1,291,208.4,18.4,0,0,30.46909904,0,Mumbai,0
30-09-2016,27.9,23.5,77.8,1007.6,225.8,237.9,22.3,0,0,30.61012077,0,Mumbai,0
01-10-2016,26.7,24.1,85.9,1007.4,287.1,194,18.4,100,1,28.54814911,0,Mumbai,0
02-10-2016,25.1,24.2,94.8,1008.4,164.3,134,18.4,100,1,28.69989014,21.76370811,Mumbai,0
03-10-2016,25.9,24.3,91.1,1007.5,165.6,170.4,23.4,100,1,27.92516518,1.851119995,Mumbai,0
04-10-2016,25.4,24.3,93.3,1007.7,174.6,143.8,18.4,100,1,26.92886734,0,Mumbai,0
05-10-2016,26.1,24.2,89.2,1008.6,202.5,263.3,22.3,100,1,28.58741951,19.94982338,Mumbai,0
06-10-2016,27,24.6,87.1,1008.9,188,253.4,22.3,100,1,28.83769417,7.873373032,Mumbai,0
07-10-2016,27.6,24.7,85,1008.8,188.3,187.5,22.3,100,1,30.31875992,9.020996094,Mumbai,0
08-10-2016,28,24.4,81.2,1008.9,174.2,248.4,18.4,100,1,30.48458862,0,Mumbai,0
09-10-2016,28,24.8,83.2,1008.8,182.2,238,20.5,100,1,30.65925598,0,Mumbai,0
10-10-2016,28.7,25.4,82.5,1008.7,216.1,235.6,18.4,100,1,31.39772034,0,Mumbai,0
11-10-2016,28.6,24.7,80,1009.5,213.5,191.8,22.3,0,0,31.39793587,0,Mumbai,0
12-10-2016,28.3,23.7,77,1009.1,226,211.4,18.4,100,1,31.53410912,0,Mumbai,0
13-10-2016,28.3,22.4,71.8,1009.7,221.8,263,20.5,0,0,31.28196335,0,Mumbai,0
14-10-2016,28.7,22.9,72,1009.8,251.9,254.4,16.6,0,0,32.36168289,0,Mumbai,0
15-10-2016,29,23.1,71.2,1009.9,179.9,253.7,16.6,0,0,32.34347153,0,Mumbai,0
16-10-2016,29.4,24.5,75.2,1011,264,251.5,20.5,0,0,32.19484711,0,Mumbai,0
17-10-2016,30,23.3,68.3,1010.4,194.6,247.8,16.6,0,0,32.30226898,0,Mumbai,0
18-10-2016,31,20.9,58.2,1009.5,174.7,249.2,18.4,0,0,33.02567673,0,Mumbai,0
19-10-2016,30.4,19.3,52.9,1008.7,118.5,244.3,20.5,0,0,33.18872833,0,Mumbai,0
20-10-2016,29.5,19.3,56.4,1008,184.2,252.2,18.4,0,0,32.74074936,0,Mumbai,0
21-10-2016,28.9,20.2,60.3,1008.9,187.3,250.6,18.4,0,0,31.97478294,0,Mumbai,0
22-10-2016,28.9,22.8,71,1010.5,230.4,245.7,16.6,0,0,32.43864059,0,Mumbai,0
23-10-2016,28.4,23.3,74.5,1010.8,242.2,244.6,20.9,0,0,32.01299667,0,Mumbai,0
24-10-2016,28.5,22.6,72,1010.8,268.5,229.6,20.5,0,0,31.60058022,0,Mumbai,0
25-10-2016,28,21,67,1011.8,235.4,251.2,20.5,0,0,30.84786224,0,Mumbai,0
26-10-2016,27.6,19.3,61.2,1010.6,125.9,243.4,18.4,0,0,32.00962448,0,Mumbai,0
27-10-2016,29.3,18.8,55.7,1011.4,154.6,243.1,20.5,0,0,33.77267456,0,Mumbai,0
28-10-2016,29.4,16.9,49.6,1011.1,157.7,250.1,22.3,0,0,34.03963852,0,Mumbai,0
29-10-2016,28.5,18.1,55.4,1010.5,150.1,238.9,14.8,0,0,33.10396576,0,Mumbai,0
30-10-2016,28.4,16.9,52.4,1011,118.3,243.5,18.4,0,0,33.367836,0,Mumbai,0
31-10-2016,30,18.9,52.4,1012.5,105.7,226.2,20.5,0,0,34.00433731,0,Mumbai,0
01-11-2016,30.2,17.2,47.5,1012.4,111.6,239.6,18.4,0,0,33.91644287,0,Mumbai,0
02-11-2016,29.5,13.1,38.3,1011.8,122.3,232.8,18.4,0,0,33.27925491,0,Mumbai,0
03-11-2016,28.7,14.4,44,1011.8,117.1,242.7,18.4,0,0,33.11579132,0,Mumbai,0
04-11-2016,27.9,15.9,49.6,1010.6,207.4,238.8,18.4,0,0,32.56982422,0,Mumbai,0
05-11-2016,27.8,17.5,55.5,1009.4,151,226.4,16.6,0,0,31.86683464,0,Mumbai,0
06-11-2016,28.2,15,47.5,1011,152.7,231.3,14.8,0,0,32.45512772,0,Mumbai,0
07-11-2016,27.5,16.9,55.7,1012.8,137.3,223.1,16.6,0,0,32.74725342,0,Mumbai,0
08-11-2016,28.3,13.4,42.5,1013.2,118.3,233.4,18.4,0,0,33.40009689,0,Mumbai,0
09-11-2016,28,13.1,42.5,1013.8,137.3,232,14.8,0,0,33.46827316,0,Mumbai,0
10-11-2016,26.9,13.5,45.5,1012.9,148.3,242.1,16.6,0,0,33.45359039,0,Mumbai,0
11-11-2016,27.2,12.6,44.5,1012,135.5,228.8,16.6,0,0,33.35572815,0,Mumbai,0
12-11-2016,27.6,14.5,47.8,1012.4,116,222,14.8,0,0,32.28823853,0,Mumbai,0
13-11-2016,27.9,15.2,48.1,1013.1,119.3,208.3,18.4,0,0,32.33010483,0,Mumbai,0
14-11-2016,27.8,15.8,50,1012.6,145.3,194.2,14.8,0,0,32.21297836,0,Mumbai,0
15-11-2016,28.2,19.7,61.6,1011.6,153.5,190.6,13,0,0,32.0998497,0,Mumbai,0
16-11-2016,29.4,21.1,62,1011.8,146.7,176.8,16.6,0,0,32.79332352,0,Mumbai,0
17-11-2016,29.8,18.4,53.2,1012.6,107.3,209.2,18.4,0,0,32.63171005,0,Mumbai,0
18-11-2016,28.6,14.2,43,1011.9,113.8,169.8,18.4,0,0,32.30738831,0,Mumbai,0
19-11-2016,28,14.8,46.3,1010.4,144.5,203.8,14.8,0,0,33.00139999,0,Mumbai,0
20-11-2016,26.9,14.8,50.1,1011,179.3,222.9,16.6,0,0,32.46559143,0,Mumbai,0
21-11-2016,27.3,14.5,49.3,1011.1,122.4,229.2,14.8,0,0,33.15993881,0,Mumbai,0
22-11-2016,27.5,14,46.4,1011,144.3,226.7,16.6,0,0,33.2882309,0,Mumbai,0
23-11-2016,28.1,14.6,46.1,1010.6,136.2,222.4,13,0,0,33.23449326,0,Mumbai,0
24-11-2016,28.3,14.6,45.7,1011,125.1,220.3,16.6,0,0,33.60068512,0,Mumbai,0
25-11-2016,28.2,13.7,43.6,1011,118,224.7,14.8,0,0,33.829422,0,Mumbai,0
26-11-2016,27.5,13.6,45.6,1011.9,177.3,230.8,15.1,0,0,33.70272827,0,Mumbai,0
27-11-2016,27.7,15,48.7,1012,159,229.2,16.6,0,0,33.34802628,0,Mumbai,0
28-11-2016,28.1,16.7,52.6,1011.6,151.4,229.3,18.4,0,0,33.88869476,0,Mumbai,0
29-11-2016,27.1,19.3,64.5,1012.4,148.9,215.6,14.8,0,0,32.93598175,0,Mumbai,0
30-11-2016,27.2,18.7,61.1,1012.8,146.4,213.1,14.8,0,0,33.04847336,0,Mumbai,0
01-12-2016,27.4,17.5,56.7,1012.2,167,148.1,14.8,0,0,32.30179977,0,Mumbai,0
02-12-2016,27.9,16.1,51.7,1012,150.5,163.5,18.4,0,0,33.09314346,0,Mumbai,0
03-12-2016,28.2,16.1,49.6,1012.8,139.5,211.6,14.8,0,0,33.09990692,0,Mumbai,0
04-12-2016,29.7,19,53.7,1013.8,145.3,204,18.4,0,0,33.10726547,0,Mumbai,0
05-12-2016,29.4,19.7,57.1,1013.3,157.3,163.5,16.6,0,0,32.51179123,0,Mumbai,0
06-12-2016,28.6,17.1,51.7,1012.8,106.5,205,14.8,0,0,32.22407532,0,Mumbai,0
07-12-2016,26.8,14.2,48.6,1013,159.4,216.6,18.4,0,0,31.86040878,0,Mumbai,0
08-12-2016,27.1,13.7,46.2,1012.9,185.3,215.8,16.6,0,0,32.56677628,0,Mumbai,0
09-12-2016,26.3,16,55.1,1012,142.3,214.7,16.6,0,0,32.10380173,0,Mumbai,0
10-12-2016,25.9,15.5,55,1011.5,119.6,218.7,16.6,0,0,31.48266983,0,Mumbai,0
11-12-2016,25.2,14.4,53.9,1010.7,179.4,219.4,16.6,0,0,31.79683304,0,Mumbai,0
12-12-2016,26.5,15,52.5,1010.5,145.2,218.8,19.1,0,0,32.05875778,0,Mumbai,0
13-12-2016,27.3,13.8,46,1009.8,111.3,219.5,20.5,0,0,31.72522545,0,Mumbai,0
14-12-2016,28.3,15.3,46.9,1010.7,136.1,197.2,18.4,0,0,31.58516693,0,Mumbai,0
15-12-2016,29,19.8,58.3,1011.8,130.8,200.2,20.5,0,0,32.15133286,0,Mumbai,0
16-12-2016,29.4,18.5,53.2,1013,124.3,196.9,18.4,0,0,33.33851624,0,Mumbai,0
17-12-2016,29,17.3,50.2,1013.6,170,192.3,23.4,0,0,32.5844841,0,Mumbai,0
18-12-2016,28.1,13.2,41.2,1014.3,145,210.7,18.4,0,0,31.89169121,0,Mumbai,0
19-12-2016,26.4,14.4,49.1,1013.9,149.7,216.3,16.6,0,0,31.23082161,0,Mumbai,0
20-12-2016,27.1,14.8,48.7,1012.9,130.9,212.5,16.6,0,0,31.75536728,0,Mumbai,0
21-12-2016,27.2,15.1,50.3,1014.1,172,217.2,18.4,0,0,32.56351852,0,Mumbai,0
22-12-2016,26.2,16.1,55.7,1014.1,150.5,201.1,23,0,0,32.74401093,0,Mumbai,0
23-12-2016,26.3,16.4,56.5,1012.2,153.2,218.2,18.4,0,0,32.03870392,0,Mumbai,0
24-12-2016,25.9,16.8,59,1010.7,137.3,215.2,14.8,0,0,31.84932137,0,Mumbai,0
25-12-2016,25.7,17.7,64.8,1011.2,156.5,212.7,16.6,0,0,31.39808846,0,Mumbai,0
26-12-2016,26.4,15.7,55.2,1012.3,127.2,211.5,16.6,0,0,31.07431793,0,Mumbai,0
27-12-2016,26.2,13.8,48.4,1012.5,127.3,211.7,18.4,0,0,30.95300484,0,Mumbai,0
28-12-2016,26.1,11.4,41.7,1012.5,146.8,220,16.6,0,0,32.51428223,0,Mumbai,0
29-12-2016,26.7,12.6,43.9,1012.8,137.3,216,16.6,0,0,32.31507874,0,Mumbai,0
30-12-2016,27,14,47.6,1013.2,129.2,215,20.5,0,0,32.82569122,0,Mumbai,0
31-12-2016,26.4,16.5,56.6,1012.6,148,209.2,16.6,0,0,32.14339447,0,Mumbai,0
01-01-2017,25.8,16,57,1012.8,136.8,201.3,14.8,0,0,30.68625069,0,Mumbai,0
02-01-2017,25.9,16.2,58.2,1013.8,126.3,202.5,14.8,0,0,31.00360107,0,Mumbai,0
03-01-2017,26.1,12.9,46.8,1013.7,165.4,216.1,22.3,0,0,31.40840912,0,Mumbai,0
04-01-2017,25.6,13.7,50.8,1013.5,141.8,220.3,16.6,0,0,31.61712456,0,Mumbai,0
05-01-2017,25.2,15,55.4,1012.7,149,217.8,14.8,0,0,31.12656021,0,Mumbai,0
06-01-2017,24.1,16.8,65.2,1012.5,188.6,219.1,24.1,0,0,29.3793869,0,Mumbai,0
07-01-2017,23.9,17.7,69,1011.3,165.5,218.2,18.4,0,0,29.28099251,0,Mumbai,0
08-01-2017,24.6,17.6,66.3,1010.5,195.5,210,16.6,0,0,29.60111237,0,Mumbai,0
09-01-2017,24.6,14.7,55.5,1011.3,163.5,210.4,22.3,0,0,29.26261711,0,Mumbai,0
10-01-2017,23.3,12,50.4,1012.8,263.7,225.6,18.4,0,0,27.8728447,0,Mumbai,0
11-01-2017,22.6,12.6,55.3,1012.9,183.4,228,18.4,0,0,27.49086189,0,Mumbai,0
12-01-2017,22.5,11.8,53.7,1011.5,177.8,225.8,18.4,0,0,27.65921783,0,Mumbai,0
13-01-2017,23.6,13.5,55.6,1010.9,113.2,216.9,20.5,0,0,28.65095329,0,Mumbai,0
14-01-2017,25.1,16.3,60,1012,138.3,196.5,20.5,0,0,29.2915287,0,Mumbai,0
15-01-2017,25.7,19,68.5,1014,140.5,196,18.4,0,0,30.25520706,0,Mumbai,0
16-01-2017,25.3,17.8,64.7,1014.4,125.8,195.1,14.8,0,0,29.12423134,0,Mumbai,0
17-01-2017,24.5,15.5,58.9,1013.9,189.2,199.3,16.6,0,0,28.46950531,0,Mumbai,0
18-01-2017,24.5,14.7,55.6,1014.4,162.6,196.5,23.4,0,0,29.08058548,0,Mumbai,0
19-01-2017,25.7,15.5,55,1014.6,144.2,195.9,18.4,0,0,30.12862015,0,Mumbai,0
20-01-2017,25.9,14.7,51.9,1014.6,156.8,219.5,20.5,0,0,30.62267685,0,Mumbai,0
21-01-2017,26.7,14.4,48.9,1015.1,157.5,222.8,16.6,0,0,32.37388611,0,Mumbai,0
22-01-2017,27.7,14.5,46.3,1015.7,124,228,19.1,0,0,32.60101318,0,Mumbai,0
23-01-2017,28.7,13.8,43.1,1014.9,124.5,230.1,18.4,0,0,34.09306335,0,Mumbai,0
24-01-2017,28.5,14.9,45.2,1014.3,140.3,221.8,16.6,0,0,33.27478409,0,Mumbai,0
25-01-2017,28.2,14.4,44.8,1014.4,139.2,214,14.8,0,0,33.22572327,0,Mumbai,0
26-01-2017,27.1,14.9,48.2,1014.2,173,209.2,22.3,0,0,31.92721748,0,Mumbai,0
27-01-2017,25.4,13.6,49.8,1014.3,259.5,241.8,20.5,0,0,29.39987946,0,Mumbai,0
28-01-2017,27.6,12.4,41.6,1013.3,134.2,233.8,28.8,0,0,32.0547905,0,Mumbai,0
29-01-2017,28.2,12.7,39.5,1013.5,148.6,240.1,16.6,0,0,32.69874954,0,Mumbai,0
30-01-2017,27.6,13.7,43.9,1013,150.5,237.7,16.6,0,0,31.88609886,0,Mumbai,0
31-01-2017,27.1,14,46.4,1012.4,218.9,234.5,18.4,0,0,31.82751083,0,Mumbai,0
01-02-2017,26.5,13.7,47.3,1012.3,138.9,239.6,14.8,0,0,31.93259239,0,Mumbai,0
02-02-2017,27.1,16.4,54.8,1013.4,169.7,235,18.4,0,0,32.60678482,0,Mumbai,0
03-02-2017,26.3,19,65.3,1014.2,193.7,232.9,23.8,0,0,32.55662918,0,Mumbai,0
04-02-2017,25.1,19,69.8,1013.5,209.8,225.8,20.5,0,0,30.78871918,0,Mumbai,0
05-02-2017,24.3,19.3,74.1,1014,273.8,199.6,27.7,0,0,29.18141937,0,Mumbai,0
06-02-2017,23.6,14.6,58.8,1014.1,264,245.8,24.1,0,0,28.67213058,0,Mumbai,0
07-02-2017,24.3,13.2,51.4,1013,188.7,247.4,23.4,0,0,30.7269249,0,Mumbai,0
08-02-2017,25.6,16.8,59.4,1013.1,227.1,238.8,20.5,0,0,31.14640045,0,Mumbai,0
09-02-2017,26.3,14.4,50.1,1012.3,221.8,237.8,18.4,0,0,31.57702637,0,Mumbai,0
10-02-2017,26.2,14.2,49.1,1010.7,175.3,235.3,16.6,0,0,31.52571678,0,Mumbai,0
11-02-2017,24.7,16.4,62.1,1012.4,244.2,252.8,22.3,0,0,30.91470909,0,Mumbai,0
12-02-2017,24.9,14.8,56.8,1013.7,171.8,261.3,18.4,0,0,30.91092873,0,Mumbai,0
13-02-2017,27,15.1,50.3,1014.3,139.8,243.9,16.6,0,0,33.13179779,0,Mumbai,0
14-02-2017,28.9,14.8,44.3,1016.1,173.3,254.5,18.4,0,0,34.95367813,0,Mumbai,0
15-02-2017,29.7,14.9,42.6,1016.2,135.6,234.2,18.4,0,0,34.99647141,0,Mumbai,0
16-02-2017,29.9,14.7,41.7,1014.5,165.6,255.5,20.5,0,0,35.45802689,0,Mumbai,0
17-02-2017,30.4,14.7,39.9,1013.3,147.1,241.6,18.4,0,0,36.4996109,0,Mumbai,0
18-02-2017,31,11.9,33.6,1013.6,174,270.3,20.5,0,0,36.30344391,0,Mumbai,0
19-02-2017,29.8,14.9,43.5,1013,197.8,270.1,24.5,0,0,36.42576218,0,Mumbai,0
20-02-2017,29.2,17.3,51.5,1010.7,247,260.5,24.1,0,0,34.75037384,0,Mumbai,0
21-02-2017,26.3,21.4,75,1011,265.3,270.9,24.1,0,0,32.25841141,0,Mumbai,0
22-02-2017,26,20.6,72.7,1012.1,269.5,273.7,18.4,0,0,32.14069748,0,Mumbai,0
23-02-2017,27.8,18.3,59.2,1012.5,235.1,279.5,22.3,0,0,33.74991608,0,Mumbai,0
24-02-2017,28.7,15.1,46.9,1012.5,209.5,281,27.7,0,0,35.68536758,0,Mumbai,0
25-02-2017,29.6,12.8,38.2,1011.8,155,282.9,27.7,0,0,35.46130371,0,Mumbai,0
26-02-2017,29.6,13.3,40.4,1009.9,180.4,285.5,22.3,0,0,36.30091095,0,Mumbai,0
27-02-2017,29.3,16,47.1,1010.7,130.8,280.1,16.6,100,1,36.23842621,0,Mumbai,0
28-02-2017,29.5,13.5,40,1011.4,121.4,280.5,25.2,0,0,36.31103897,0,Mumbai,0
01-03-2017,29.9,15.8,45.6,1010.6,204.7,277.1,26.6,100,1,35.13766098,0,Mumbai,0
02-03-2017,28.7,16.5,49.9,1009.5,218.6,270.4,29.5,100,1,34.3269577,0,Mumbai,0
03-03-2017,28,18,55.9,1007.9,244.5,274.6,20.2,0,0,34.62153625,0,Mumbai,0
04-03-2017,27,19,63.9,1007.9,233.3,293.1,20.5,0,0,33.85444641,0,Mumbai,0
05-03-2017,27.7,16.3,53.8,1008.4,206.8,289.7,22.3,0,0,33.86500168,0,Mumbai,0
06-03-2017,27.2,19.3,63.3,1008,225,288.6,18.4,0,0,34.28945541,0,Mumbai,0
07-03-2017,26.7,20.3,68.9,1008.3,222.3,283.9,20.5,0,0,33.87733459,0,Mumbai,0
08-03-2017,27.4,19.9,65.2,1008.6,159.7,283,18.4,0,0,33.47153854,0,Mumbai,0
09-03-2017,27.4,19.2,63.6,1008.4,261.3,294.6,22.7,0,0,33.00774384,0,Mumbai,0
10-03-2017,26.7,19.9,66.9,1009.4,281.2,290.6,24.1,0,0,31.06094742,0,Mumbai,0
11-03-2017,26.4,16.2,54.7,1011.9,299.2,295.8,25.9,0,0,30.61182404,0,Mumbai,0
12-03-2017,25.4,12.6,46.4,1012,179.4,285.4,24.1,0,0,31.29387856,0,Mumbai,0
13-03-2017,26.8,10.1,37,1011,142.5,296.2,18.4,0,0,33.20471573,0,Mumbai,0
14-03-2017,28.3,12.3,39.7,1010.6,128.3,296.5,18.4,0,0,34.95678329,0,Mumbai,0
15-03-2017,28.2,17.6,54,1010.6,167.2,285.1,24.5,0,0,35.7205658,0,Mumbai,0
16-03-2017,28.4,17.6,55.3,1011.6,215.4,294,22.3,0,0,35.15525818,0,Mumbai,0
17-03-2017,28,20.4,65.6,1011.2,210.2,291.8,20.5,0,0,34.52425766,0,Mumbai,0
18-03-2017,28.6,19,58.2,1011.9,249.4,292.4,24.1,0,0,34.36389923,0,Mumbai,0
19-03-2017,27.7,21.8,71.3,1012.3,288.1,292,22.3,0,0,33.90491867,0,Mumbai,0
20-03-2017,28.2,22.3,71.7,1011.4,171,303.5,25.9,0,0,34.23822403,0,Mumbai,0
21-03-2017,28.5,23.1,72.9,1012,229.8,300.9,22.3,0,0,35.57040405,0,Mumbai,0
22-03-2017,29.1,21.8,66.5,1011.5,263.6,293.9,18.4,0,0,35.63794708,0,Mumbai,0
23-03-2017,28.9,21.6,65.6,1010.4,275.2,293.3,24.1,0,0,35.30887604,0,Mumbai,0
24-03-2017,28.9,22.8,70.1,1010,257.2,285.9,22.3,0,0,36.12266159,0,Mumbai,0
25-03-2017,29.9,21.7,62.3,1010,235.4,287.2,24.1,0,0,36.27242661,0,Mumbai,0
26-03-2017,30.7,21,59,1010.4,252.9,277.1,31.7,0,0,36.53476334,0,Mumbai,0
27-03-2017,32.3,20.2,51.3,1009.5,275.4,297.3,25.9,100,1,37.98340607,0,Mumbai,0
28-03-2017,30.1,25.1,75.5,1010.4,203.7,288.3,22.3,100,1,38.12831116,0,Mumbai,0
29-03-2017,29.6,25.5,79.1,1010.5,202.6,282.4,20.5,0,0,37.85059738,0,Mumbai,0
30-03-2017,29.4,25.3,79.2,1011.1,188.1,270.2,22.3,0,0,36.31941986,0,Mumbai,0
31-03-2017,30,23.5,69.7,1010.6,230.6,281.3,20.8,0,0,36.89790726,0,Mumbai,0
01-04-2017,29,23.3,71.7,1010.5,249.6,267.6,18.4,0,0,36.55148697,0,Mumbai,0
02-04-2017,29,23.2,72.7,1009.9,210.7,298.5,18.4,0,0,35.48775482,0,Mumbai,0
03-04-2017,29.3,23.4,72.1,1009.9,247.3,312.2,20.5,0,0,35.35730362,0,Mumbai,0
04-04-2017,29.5,24.5,74.5,1010.4,215.3,311.6,22.3,0,0,36.06786346,0,Mumbai,0
05-04-2017,29.4,24.4,74.7,1009.7,213.1,309.4,20.5,0,0,35.99714279,0,Mumbai,0
06-04-2017,28.9,24.1,75.6,1009,228.5,311.5,20.5,0,0,35.75205994,0,Mumbai,0
07-04-2017,28.7,20.3,61.9,1010.1,283,306.7,22.3,0,0,34.73403549,0,Mumbai,0
08-04-2017,28.8,18.8,55.9,1009.4,236.8,319.4,23.8,0,0,36.01860809,0,Mumbai,0
09-04-2017,31.1,18.5,49,1008,261.5,310.5,18.4,0,0,38.1166954,0,Mumbai,0
10-04-2017,31,21,56.7,1007.1,185.8,299.6,20.5,0,0,38.54890442,0,Mumbai,0
11-04-2017,30.5,24.9,72.9,1007.8,215.9,291.8,22.3,0,0,38.91854477,0,Mumbai,0
12-04-2017,30.4,25.4,75.1,1008.5,224.9,315.3,20.5,0,0,39.18267059,0,Mumbai,0
13-04-2017,30.7,24.1,68.8,1008.1,159.7,316.3,18.4,0,0,39.45435333,0,Mumbai,0
14-04-2017,30.3,24.8,73.5,1008,216,311.1,22.3,0,0,37.88489532,0,Mumbai,0
15-04-2017,29.9,25.5,77.6,1007.1,213.8,305.7,20.5,0,0,37.35966492,0,Mumbai,0
16-04-2017,30.6,23.1,66,1007,191.1,310.3,20.5,0,0,38.0148468,0,Mumbai,0
17-04-2017,29.8,25,75.9,1008.8,218,301.7,22.3,0,0,37.7432251,0,Mumbai,0
18-04-2017,30.9,23.5,67,1008.3,217.9,300.3,24.1,0,0,38.0996933,0,Mumbai,0
19-04-2017,30.2,24.7,72.9,1007.9,264.3,304.4,20.5,0,0,37.46250916,0,Mumbai,0
20-04-2017,29.9,24.5,73.4,1008.1,223.7,316.9,20.5,0,0,37.01041031,0,Mumbai,0
21-04-2017,30.1,24.2,70.9,1008.9,220.3,316.6,24.1,0,0,36.03581619,0,Mumbai,0
22-04-2017,30,23.9,70.4,1009.3,202,321.9,20.5,0,0,35.83041382,0,Mumbai,0
23-04-2017,30,23.5,68.6,1009.5,219.3,314.9,18.4,0,0,35.66374969,0,Mumbai,0
24-04-2017,29.8,22.4,65.1,1010.1,234.8,308.7,20.5,0,0,35.37368774,0,Mumbai,0
25-04-2017,29.6,22,64.8,1010.3,228.9,311.7,22.3,0,0,35.11107254,0,Mumbai,0
26-04-2017,29.3,22.8,68.4,1010,230.3,318,25.9,0,0,35.38614273,0,Mumbai,0
27-04-2017,29.7,23.1,68.3,1010,252.6,323.1,25.9,0,0,36.00714111,0,Mumbai,0
28-04-2017,29.6,23.7,71,1010,243.1,314,29.5,0,0,36.6705246,0,Mumbai,0
29-04-2017,29.5,23.5,70.6,1010.6,234.5,308.3,22.3,0,0,36.47233963,0,Mumbai,0
30-04-2017,29.3,23.4,71.3,1009.9,218.8,307.2,20.5,0,0,35.6521759,0,Mumbai,0
01-05-2017,30,24.4,72.6,1009.2,264.5,307,24.1,0,0,36.43081284,0,Mumbai,0
02-05-2017,29.4,24.7,76.3,1010.1,225.2,304.8,24.1,0,0,37.09075546,0,Mumbai,0
03-05-2017,29.8,25,75.9,1010,189.2,298.1,18.4,0,0,36.7177887,0,Mumbai,0
04-05-2017,30.2,25.4,76.1,1009.9,205.5,284.2,25.9,100,1,37.20246506,0,Mumbai,0
05-05-2017,30.9,26,75.3,1009.5,200,289.6,25.9,100,1,38.646595,0,Mumbai,0
06-05-2017,30.9,25.6,73.9,1010.1,229.9,307.4,22.3,0,0,37.6210022,0,Mumbai,0
07-05-2017,30.7,24.7,70.7,1010.8,220.8,297.3,20.5,0,0,36.71480179,0,Mumbai,0
08-05-2017,31.2,24.9,70.1,1009.8,253.7,286.9,22.3,0,0,37.19881821,0,Mumbai,0
09-05-2017,30.8,24.9,71.5,1008.4,227.9,312.5,20.5,0,0,37.28615952,0,Mumbai,0
10-05-2017,30.5,25.2,74.1,1008.2,221.6,314,20.5,0,0,37.38307953,0,Mumbai,0
11-05-2017,30.7,25.5,74.5,1008.7,246.7,297.7,20.5,100,1,37.41980743,0,Mumbai,0
12-05-2017,31.2,26.1,74.9,1007.8,259.2,246.2,20.5,100,1,38.61004639,0,Mumbai,0
13-05-2017,31.2,24.5,67.9,1006.8,201,212.6,25.9,100,1,38.38316345,0.560408592,Mumbai,0
14-05-2017,31.2,25.8,73.2,1007.2,236.2,130.8,22.3,100,1,36.80165863,0.31232816,Mumbai,0
15-05-2017,30.9,25.2,71.9,1007.7,235.9,219.3,25.9,100,1,36.11647415,0,Mumbai,0
16-05-2017,30.8,25.3,72.8,1006.3,203,209.1,20.5,0,0,36.58101654,0,Mumbai,0
